id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5616,1264270,1,4.5,5545,30240,2.0,0,0,4,11,4378,1167,1991,0,98108,47.7112,-121.4467,5844,13758
5617,743020,5,1.5,2695,3600,1.0,0,0,3,11,2206,489,1951,0,98043,47.152,-122.1042,3518,10708
5618,1461839,7,2.0,7775,41777,2.5,0,0,3,10,6873,902,1909,2021,98091,47.695,-121.9262,1242,38460
5619,1126189,3,1.0,4998,33998,1.0,0,3,3,10,4659,339,2010,0,98134,47.6471,-121.5896,4690,2131
5620,1052451,1,1.5,5191,46245,1.0,0,0,4,11,5080,111,1916,0,98139,47.7487,-121.64,2769,33502
5621,907861,5,4.5,4054,26507,2.5,0,0,3,7,3053,1001,1907,0,98017,47.6177,-121.825,994,20271
5622,766469,7,3.0,2914,11397,2.5,0,1,3,13,2533,381,1901,0,98107,47.7145,-122.1734,3830,35837
5623,1339566,3,1.5,6033,27126,2.0,0,2,2,11,4932,1101,1955,0,98141,47.1072,-122.1469,2265,26710
5624,1583327,7,5.0,7976,46073,3.0,0,0,4,8,7891,85,2021,0,98176,47.7845,-121.6106,1206,21167
5625,807761,5,4.5,3349,24452,1.0,0,1,3,8,2989,360,1964,2021,98166,47.2336,-122.4931,4361,12230
5626,1598517,7,4.0,7561,24865,1.5,0,0,3,13,7078,483,1954,0,98084,47.705,-121.7167,5888,30622
5627,1352515,4,4.5,5753,19197,2.0,0,1,4,12,5280,473,2018,0,98038,47.7507,-122.2021,5250,20153
5628,529944,6,2.0,2242,5406,2.0,0,0,3,8,1143,1099,1968,0,98049,47.1016,-121.6924,4199,33889
5629,791254,4,4.5,1806,13380,3.0,0,3,3,9,926,880,1998,0,98099,47.7396,-122.2757,766,3662
5630,1041156,5,4.0,4349,39469,3.0,0,0,3,11,3295,1054,1985,0,98065,47.6804,-122.0483,2325,28038
5631,1018497,3,4.5,4668,8909,1.0,0,0,4,5,3285,1383,2006,0,98108,47.7457,-121.5954,3921,8741
5632,1097869,1,4.0,5076,46163,2.0,0,0,2,8,3729,1347,1979,0,98050,47.2238,-121.5938,3126,29135
5633,1171839,2,2.5,5155,11868,2.0,0,1,3,12,4988,167,2016,0,98013,47.6442,-122.2484,2851,10644
5634,1479559,1,4.0,7993,35431,1.5,0,1,3,7,6687,1306,1972,0,98091,47.4412,-122.0485,3054,14073
5635,1090826,7,2.0,5340,30015,1.0,0,0,4,6,4436,904,1935,0,98131,47.2804,-121.897,2292,26628
5636,1197624,2,2.5,6062,36332,1.0,0,0,3,10,5091,971,1908,0,98028,47.6293,-121.7952,2441,10417
5637,1154884,2,1.5,4695,13630,3.0,1,0,3,5,3452,1243,1913,0,98070,47.4313,-121.6091,5485,33836
5638,1070245,7,4.5,5678,49127,1.0,0,0,3,4,4383,1295,1973,2004,98174,47.7299,-122.4716,4648,38223
5639,657664,7,2.0,3055,30985,1.5,0,0,3,6,2689,366,1921,0,98046,47.5975,-122.3616,1693,32712
5640,605482,3,3.0,2805,20083,1.0,0,0,4,5,1669,1136,1915,0,98137,47.1974,-122.3107,1555,17942
5641,1154590,5,2.5,5008,4530,2.5,0,0,1,9,4437,571,1940,0,98190,47.2755,-122.2712,2521,9895
5642,651797,1,5.0,1588,28202,2.5,1,0,4,6,742,846,1966,1988,98045,47.2852,-122.4637,5598,14657
5643,908735,5,2.5,3142,20159,1.5,0,3,4,12,2238,904,,2014,98161,47.3408,-121.3954,3689,37527
5644,663929,4,4.0,1677,31172,3.0,0,0,4,11,729,948,1993,2006,98004,47.5665,-122.3054,2785,12583
5645,1633083,3,4.5,6604,5392,2.0,1,0,3,13,5717,887,1928,0,98141,47.726,-122.4116,2171,19681
5646,1187061,3,2.5,6909,2287,1.0,0,0,3,7,6546,363,1964,0,98052,47.5156,-121.9339,962,24875
5647,1033625,4,2.5,5416,5700,3.0,0,0,3,5,4105,1311,1927,0,98166,47.6263,-121.3706,1665,31590
5648,1410832,1,4.0,7746,20385,3.0,0,0,4,4,6668,1078,1985,0,98065,47.3217,-121.3427,5657,20457
5649,1549165,6,4.5,7982,21516,1.0,0,0,4,8,6716,1266,1931,0,98046,47.4657,-121.6883,865,29118
5650,1345991,4,4.0,5257,32547,2.0,1,0,3,8,5105,152,1951,0,98129,47.4529,-122.286,1713,26826
5651,584890,1,2.0,3494,28079,1.0,0,0,4,3,3326,168,1910,0,98160,47.5907,-122.4954,2960,4432
5652,455965,2,4.5,1059,10251,2.0,0,0,4,9,300,759,1925,0,98106,47.4626,-122.098,4871,26226
5653,975270,7,2.5,3464,20661,1.5,1,0,4,7,2540,924,1930,0,98177,47.334,-122.3495,800,36657
5654,1423661,3,3.5,7534,5698,2.0,0,0,3,9,6639,895,1919,0,98019,47.2707,-121.5939,2141,2832
5655,555369,1,4.5,1771,3834,3.0,0,0,4,6,410,1361,1983,0,98081,47.2783,-121.3371,4147,20642
5656,643647,5,2.0,2313,32474,1.5,0,0,4,7,2278,35,1996,0,98180,47.7866,-122.3995,4738,7797
5657,770045,7,4.0,3415,17693,2.5,0,0,3,9,2692,723,1968,0,98167,47.3502,-122.0237,725,33049
5658,775469,5,3.5,1109,38196,1.5,1,0,4,8,300,809,1940,0,98190,47.6646,-121.417,3602,16334
5659,698081,7,4.5,2961,27488,2.0,0,1,3,3,1807,1154,1966,0,98041,47.15,-121.6261,2384,27924
5660,770273,3,1.5,4620,41946,1.5,0,3,3,3,4562,58,1943,0,98076,47.1628,-121.4563,3051,28430
5661,1375703,4,2.5,6624,46319,1.5,0,0,4,4,5441,1183,2013,0,98148,47.5803,-121.3924,1214,2213
5662,532764,6,4.5,783,5284,2.5,0,0,3,13,300,483,1959,0,98022,47.42,-122.0049,1052,21361
5663,1328461,4,1.0,6068,18079,2.0,0,0,4,13,5740,328,1997,2021,98159,47.7163,-121.6676,3387,18317
5664,640359,1,1.5,3428,31147,3.0,0,0,3,5,2871,557,1994,0,98098,47.7036,-121.6488,2677,31204
5665,902547,4,5.0,4896,4988,1.5,0,0,3,3,3505,1391,2005,0,98087,47.629,-121.743,5209,26280
5666,594148,3,2.0,1591,32276,1.0,0,0,2,12,605,986,1906,0,98108,47.6707,-122.1091,2728,3777
5667,1130162,1,5.0,5626,7795,3.0,0,1,3,4,5283,343,1993,0,98056,47.7094,-121.5014,4283,6795
5668,383666,2,1.5,1316,34502,1.5,0,0,4,4,300,1016,1953,0,98019,47.6485,-121.5773,3092,38388
5669,1537996,4,2.5,7804,37230,3.0,0,4,3,9,7170,634,1962,0,98113,47.4688,-121.9657,5067,30495
5670,1605734,4,4.0,7831,39316,1.0,0,0,3,13,6594,1237,1981,0,98066,47.2853,-121.9948,2665,35970
5671,488640,6,3.5,582,35722,3.0,0,0,3,8,300,282,1979,0,98066,47.6512,-122.4871,4364,15418
5672,779414,1,3.5,2420,11151,3.0,1,0,4,11,2257,163,1912,0,98038,47.3224,-121.4879,2521,16924
5673,847186,5,3.0,3991,49010,1.0,0,0,2,12,3710,281,1932,0,98039,47.2714,-122.1592,884,27507
5674,900556,4,4.5,3644,31436,1.0,0,3,3,7,2571,1073,1906,1988,98028,47.2202,-121.935,1613,21823
5675,1371023,3,2.0,7904,40465,1.0,0,0,3,5,7775,129,1929,0,98011,47.539,-122.0064,2952,11598
5676,732400,4,3.0,2593,29673,2.5,1,0,2,3,1208,1385,1910,2019,98113,47.2697,-121.6862,4298,12069
5677,984062,6,1.5,5213,39689,1.0,0,0,4,3,4338,875,1969,0,98093,47.3624,-122.0319,2391,23293
5678,1245117,2,3.5,7571,35741,3.0,0,0,3,4,7309,262,1920,0,98021,47.5963,-122.2843,2083,22406
5679,1313936,6,2.0,6905,44362,1.0,0,0,3,13,5727,1178,1931,0,98157,47.6557,-121.4577,4088,24378
5680,398280,4,2.5,675,4151,1.5,0,0,4,13,300,375,1904,0,98093,47.3203,-122.2797,5968,12503
5681,1116176,5,3.0,5785,17050,1.0,0,0,3,5,4457,1328,2005,0,98042,47.69,-122.4659,526,8921
5682,1082211,7,1.0,3204,7431,1.0,0,4,4,13,3159,45,1992,0,98140,47.1406,-122.2645,4111,8841
5683,1235512,4,1.5,5437,30939,2.0,0,0,4,12,4166,1271,1934,0,98002,47.7901,-121.9538,1409,23758
5684,452667,1,3.5,869,11953,3.0,0,0,3,12,300,569,1946,1980,98040,47.3918,-121.9921,3585,21122
5685,500244,4,2.5,2318,17395,3.0,0,0,3,7,1082,1236,1911,0,98102,47.3274,-121.5444,1798,33608
5686,671496,5,4.5,2601,10228,1.5,0,2,3,9,1168,1433,1936,0,98063,47.7466,-122.2661,3956,4011
5687,1068920,1,4.0,5285,49669,2.5,0,0,4,6,5284,1,2009,1986,98161,47.1927,-121.5693,5867,3523
5688,1028820,3,1.0,3990,5462,2.0,0,3,4,12,3273,717,1943,0,98109,47.3505,-122.3844,528,28225
5689,674272,1,3.5,2279,14525,1.5,0,0,3,13,1538,741,1921,0,98174,47.3512,-121.9316,4842,15105
5690,608696,6,1.5,1864,40375,1.5,0,0,3,8,521,1343,1910,0,98010,47.3971,-121.4616,4858,21401
5691,1439323,2,4.0,7794,21780,3.0,0,0,3,8,6927,867,1986,0,98139,47.6938,-122.0045,3655,14688
5692,1491168,6,5.0,6028,44488,2.0,0,4,3,13,5776,252,1954,0,98016,47.6946,-121.3441,2207,19708
5693,1037081,7,3.0,4962,8800,3.0,0,0,3,4,3467,1495,2008,0,98008,47.5141,-121.7428,3901,39544
5694,796642,1,3.5,3842,41406,2.5,0,0,4,8,3015,827,1909,1988,98047,47.7942,-121.592,4153,6419
5695,991392,3,2.0,5239,21584,3.0,0,0,4,7,5151,88,1941,0,98117,47.6909,-121.8882,4480,14163
5696,1073261,4,3.0,4176,25544,1.0,0,0,4,13,3138,1038,1987,2013,98174,47.5767,-121.9843,5307,12504
5697,756929,1,4.5,2926,37421,3.0,0,0,1,8,1738,1188,2016,0,98004,47.2396,-122.3984,5970,3265
5698,329974,6,1.5,572,27911,1.0,0,1,4,6,300,272,2009,0,98172,47.4848,-122.3561,5189,24003
5699,887285,1,2.0,3462,31627,1.5,0,3,4,3,1964,1498,2015,0,98092,47.2497,-121.814,3012,18876
5700,1386690,1,3.0,5867,19461,2.5,0,3,3,11,5176,691,1979,2002,98017,47.3112,-121.7636,5544,33423
5701,395499,1,4.0,1359,6762,1.0,0,0,3,5,388,971,1975,0,98082,47.5801,-121.3183,568,13006
5702,794387,3,2.5,4356,20053,2.5,0,0,3,3,3739,617,1954,2018,98005,47.2291,-121.4707,1938,10945
5703,941107,5,4.5,4638,29241,3.0,0,0,4,6,3196,1442,1949,0,98072,47.1636,-121.4866,1374,6369
5704,848312,5,1.5,2924,15582,3.0,0,0,3,9,1491,1433,1931,0,98126,47.4721,-122.1561,5281,18925
5705,578064,1,2.5,1564,31031,1.5,0,2,3,6,580,984,1987,0,98181,47.1007,-122.0059,1797,9641
5706,759399,3,4.0,2717,47339,3.0,0,0,3,13,2249,468,1967,0,98005,47.5262,-122.3774,5034,31347
5707,1093621,3,2.0,4517,38884,1.0,0,2,4,6,3877,640,2005,0,98035,47.7309,-121.8022,2402,14965
5708,799375,7,3.5,2759,15250,1.5,0,2,4,11,2323,436,1996,0,98023,47.2332,-122.4166,3761,29417
5709,1207110,1,1.5,6112,9454,2.5,0,0,3,13,5908,204,1917,0,98150,47.3679,-121.9638,2817,26238
5710,956517,6,1.0,4251,11863,1.5,0,0,3,8,3198,1053,2010,0,98112,47.7415,-121.8206,5360,27036
5711,742740,6,1.5,2586,37945,2.5,0,0,4,11,1631,955,1980,0,98117,47.5927,-122.2262,4934,30841
5712,283475,2,4.5,868,15500,2.0,0,0,4,4,347,521,1984,0,98187,47.1947,-121.5695,3205,1179
5713,804668,1,3.0,3304,39721,1.0,0,0,4,9,3020,284,1964,1988,98066,47.3674,-121.6902,944,35668
5714,592592,2,4.0,650,9237,1.0,0,3,4,9,300,350,2009,0,98164,47.6292,-122.3226,3127,31422
5715,607399,6,2.5,1634,24108,2.5,0,0,3,10,300,1334,2007,0,98067,47.5653,-121.3196,1307,28877
5716,1167100,6,3.5,6099,1930,3.0,0,0,4,12,5663,436,1924,2021,98028,47.209,-121.8495,5975,33431
5717,1233266,1,3.0,6055,14815,3.0,0,1,2,13,4893,1162,1930,0,98151,47.1437,-122.4683,2797,32411
5718,1312357,2,5.0,5666,32118,2.0,0,1,4,11,5001,665,2006,0,98141,47.5772,-122.0799,2029,7025
5719,1170541,2,4.0,5619,22874,2.5,0,1,3,10,4961,658,1983,0,98069,47.5263,-121.3248,3504,13303
5720,1117621,1,4.0,6194,43742,2.0,0,0,4,4,5280,914,1989,0,98030,47.1415,-121.4172,4761,27035
5721,706796,7,1.0,3284,1247,2.5,0,0,4,5,1847,1437,1918,0,98184,47.7824,-122.3186,4726,36057
5722,1200465,2,3.0,6636,46903,2.0,0,0,2,4,5860,776,1993,0,98060,47.2767,-121.474,5121,8147
5723,1044462,7,3.0,5985,45186,2.5,0,0,3,3,5339,646,1988,0,98087,47.3702,-121.7579,5895,24230
5724,1072411,4,4.5,4664,26931,1.0,0,0,3,9,4135,529,1999,0,98097,47.2243,-122.4739,1090,14327
5725,762405,6,2.0,2846,11180,2.0,0,0,4,10,2710,136,2012,0,98149,47.68,-121.5911,3599,21666
5726,1147578,5,2.0,5539,13340,2.0,0,3,4,7,5150,389,1917,0,98112,47.7738,-122.0046,5695,37206
5727,1225119,7,2.5,5397,13582,2.5,0,0,4,12,5200,197,1967,0,98077,47.2493,-122.0246,4522,4543
5728,1414718,7,2.0,6939,43629,1.5,0,0,3,13,6383,556,1990,0,98042,47.2982,-122.0406,3863,5760
5729,847167,7,1.5,2750,35555,1.5,1,0,3,11,2345,405,1932,0,98105,47.5946,-121.7841,1241,27280
5730,331024,3,4.5,560,36981,1.0,0,0,2,6,300,260,1969,0,98048,47.4695,-121.6429,3126,18930
5731,925012,2,3.0,5541,35287,3.0,0,0,3,3,4064,1477,1906,0,98105,47.1735,-121.7228,1431,21902
5732,760031,2,4.5,3510,25022,3.0,0,0,3,6,2400,1110,1900,0,98150,47.75,-122.2099,1306,1133
5733,1056229,3,4.5,4401,25809,1.0,0,3,4,7,3169,1232,2001,0,98196,47.5278,-121.6518,1792,6507
5734,680396,2,2.0,1837,25946,3.0,0,0,3,13,1614,223,1998,0,98073,47.3109,-122.3374,5051,9501
5735,653424,3,3.0,1684,41326,2.5,0,0,4,10,408,1276,1986,0,98095,47.4429,-121.3344,2347,20788
5736,1040806,7,1.5,4926,6658,1.5,0,0,3,7,3743,1183,1979,1982,98050,47.4502,-121.9317,5660,5929
5737,981789,1,4.5,2051,9834,1.0,1,0,3,12,799,1252,1958,0,98191,47.4678,-122.3904,2471,39048
5738,1197041,4,2.5,4933,17415,2.5,0,3,3,11,3715,1218,1933,2016,98176,47.4481,-121.8081,934,14037
5739,631734,7,2.5,2129,37271,1.0,0,0,3,8,729,1400,1997,0,98066,47.4933,-121.8076,1856,35615
5740,671631,4,2.0,1827,27090,1.5,0,0,4,10,1684,143,1994,0,98110,47.3753,-122.4534,1796,21986
5741,526621,6,3.0,2026,19825,3.0,0,0,3,5,1897,129,2006,0,98183,47.2023,-122.487,3313,33430
5742,591833,7,2.0,2173,11880,2.5,0,1,3,5,699,1474,1994,0,98036,47.5652,-121.3047,3646,33040
5743,634589,5,2.5,1861,42726,1.5,0,0,4,11,797,1064,1951,0,98029,47.6547,-122.0319,1072,18237
5744,554534,2,4.0,2073,30149,1.0,0,0,5,8,1036,1037,1910,0,98098,47.6887,-122.2055,4835,31486
5745,623105,5,4.5,3186,28122,2.0,0,0,3,6,2213,973,1907,0,98175,47.1154,-121.8427,2581,31967
5746,1194067,1,2.0,4870,47107,2.5,0,3,3,10,3881,989,2014,0,98121,47.3832,-122.49,2028,32168
5747,1262550,4,3.0,5783,8549,1.0,0,2,3,6,4327,1456,1987,0,98050,47.7849,-122.4845,3488,28351
5748,904700,7,4.5,2866,13970,1.0,0,0,2,13,1410,1456,1986,0,98009,47.1438,-122.3647,4624,22777
5749,1409414,1,1.0,7232,49591,1.5,0,2,3,6,6694,538,1995,0,98076,47.6499,-121.537,4351,13455
5750,1431474,1,4.5,7147,9725,1.0,0,0,4,9,6725,422,1952,0,98085,47.1883,-122.2021,3611,23083
5751,956945,2,2.0,4257,7591,2.5,0,0,3,9,2905,1352,1914,2007,98190,47.6772,-121.8959,1052,22203
5752,693171,1,3.5,2934,39813,2.5,0,0,3,10,2003,931,1927,0,98005,47.5706,-122.2317,5742,1365
5753,840971,7,3.5,2493,2448,1.0,0,1,3,12,1594,899,1983,0,98007,47.6075,-121.8462,1962,6883
5754,440175,7,3.0,1369,15488,1.5,0,0,4,9,1285,84,1913,0,98172,47.7841,-121.8894,5439,3214
5755,1472942,4,4.5,7476,12146,2.5,0,1,3,10,6608,868,1989,0,98037,47.7576,-122.0191,2194,38869
5756,404006,7,1.5,1514,10083,2.0,0,0,3,10,1513,1,1957,0,98125,47.3131,-121.9802,4039,28562
5757,798436,5,2.5,2411,26302,3.0,0,1,3,9,2205,206,2013,0,98003,47.3627,-121.7159,5058,13795
5758,307165,4,3.0,1102,30077,1.5,0,0,3,3,691,411,1956,2002,98143,47.385,-121.4894,813,26112
5759,815838,2,4.0,4321,30843,1.5,0,0,3,6,3721,600,1951,0,98083,47.2264,-122.1167,4164,9018
5760,1067956,4,2.0,6395,12262,3.0,0,0,3,5,6275,120,1936,0,98113,47.3668,-121.8614,3313,9619
5761,373520,3,4.0,1190,28285,3.0,0,0,2,11,300,890,1901,0,98003,47.7853,-121.475,1478,20815
5762,466416,5,2.5,993,6072,2.5,0,0,3,12,985,8,1933,0,98084,47.4427,-122.2985,5066,21094
5763,511085,3,2.0,989,36165,1.0,0,0,3,10,678,311,1933,0,98079,47.7668,-121.3245,5983,6116
5764,1567861,3,4.0,7364,29363,1.0,0,4,4,11,6541,823,1957,0,98102,47.15,-121.5992,786,25828
5765,1451641,6,1.5,7740,33998,2.0,0,0,3,7,6513,1227,1997,0,98142,47.1275,-122.0607,670,24152
5766,685620,7,3.0,3056,2410,1.0,0,0,4,7,2228,828,1972,2007,98004,47.5027,-122.0498,3334,2895
5767,1111697,2,1.5,4985,16659,2.0,0,0,3,12,4486,499,1960,0,98163,47.6154,-122.2536,3919,20481
5768,387646,1,2.5,794,31029,2.0,0,0,4,7,300,494,2007,0,98136,47.2522,-122.1785,4019,26216
5769,1138262,3,3.5,5988,35851,1.5,0,0,3,4,5339,649,2016,0,98163,47.4524,-121.7956,1868,25842
5770,1010525,4,3.0,4527,34784,1.5,0,1,3,9,4383,144,1953,0,98068,47.7111,-122.4955,2818,24040
5771,755597,1,2.5,3343,48524,2.5,0,0,4,10,2943,400,2015,2017,98036,47.6332,-122.4722,737,20284
5772,746593,4,2.5,3412,46042,3.0,0,1,4,7,2486,926,2013,0,98078,47.2623,-121.3162,5064,19112
5773,593006,4,2.0,2217,39989,3.0,0,0,5,10,1532,685,1966,2004,98172,47.3341,-122.2174,5656,32369
5774,761700,1,3.0,3096,47486,2.0,0,4,4,8,2342,754,1929,1997,98064,47.3141,-121.5045,4805,26561
5775,1050536,1,5.0,5244,18844,3.0,0,0,3,6,4762,482,1982,0,98195,47.6037,-121.7651,2473,33866
5776,660209,7,4.5,2373,27045,2.0,0,0,3,9,2274,99,1994,0,98020,47.7777,-121.9648,3235,12380
5777,1203176,4,1.5,5163,44334,3.0,0,0,3,10,3937,1226,1979,0,98072,47.2961,-121.6214,4319,6459
5778,1096472,2,1.0,3758,25312,2.5,0,3,3,11,2527,1231,2006,0,98185,47.5118,-122.44,2937,27200
5779,1425789,7,4.5,7496,27681,1.5,0,0,4,7,6892,604,1958,0,98055,47.792,-121.5927,2430,2815
5780,843252,5,3.0,3317,45576,1.5,0,0,3,11,2569,748,1957,0,98014,47.2103,-121.4716,5080,18779
5781,475633,6,3.0,944,39389,2.0,0,0,4,10,300,644,2019,0,98129,47.5614,-122.1637,760,32713
5782,871163,5,4.0,4141,32288,3.0,0,3,3,3,3875,266,1923,0,98057,47.3324,-122.1381,612,34506
5783,1056258,2,2.5,4958,13464,1.0,0,0,3,10,4453,505,1914,0,98084,47.7942,-122.3764,3813,17196
5784,1376965,7,3.0,6766,27533,2.5,0,0,3,10,6517,249,1921,1994,98014,47.1761,-121.4729,5851,25807
5785,1235886,6,5.0,5807,7475,3.0,0,2,3,9,5369,438,1931,0,98051,47.4159,-121.5305,4103,18441
5786,414350,7,3.5,1241,9249,1.0,0,2,4,3,855,386,1974,0,98092,47.2785,-121.9897,5172,28687
5787,686305,1,1.5,2541,32895,2.5,0,1,5,8,1056,1485,1992,0,98103,47.1222,-122.0467,2480,24717
5788,526747,6,1.5,1179,49717,2.5,0,4,3,4,684,495,1941,0,98058,47.7745,-121.987,2579,15954
5789,687545,4,2.0,2967,12049,1.5,0,0,4,8,2352,615,1958,0,98121,47.4977,-121.9956,4995,35004
5790,1126881,5,4.0,4197,41851,2.0,0,0,3,13,3213,984,1987,0,98119,47.5906,-121.9845,4571,33835
5791,1415304,6,2.0,7919,38084,3.0,0,0,4,4,7264,655,1982,0,98123,47.5342,-122.3251,3812,6652
5792,1015186,4,1.0,6238,2143,2.5,0,1,3,4,6102,136,1954,0,98009,47.2039,-122.4838,1007,18694
5793,1267363,7,5.0,6168,38035,3.0,0,1,3,9,5589,579,1904,1996,98087,47.2194,-121.5851,662,14749
5794,645474,2,1.5,1858,14621,2.5,0,3,3,13,1686,172,2009,0,98048,47.5385,-122.0875,3028,33217
5795,1309067,6,1.0,6735,21398,1.5,0,0,3,12,6734,1,1940,0,98155,47.6459,-121.9109,5605,30575
5796,158618,4,2.0,562,44270,2.0,0,0,3,3,300,262,1956,0,98104,47.5277,-122.1311,1064,23097
5797,729760,7,2.0,3059,3308,1.0,0,0,3,7,2203,856,1952,0,98156,47.4993,-122.042,3493,39545
5798,1007382,7,2.5,5758,36555,1.0,0,0,3,3,5261,497,1937,0,98184,47.6222,-122.4102,2224,10338
5799,959043,7,4.5,4269,46686,1.5,0,0,3,11,3126,1143,1900,0,98162,47.2705,-122.0557,1497,31399
5800,1571091,2,4.5,7852,3380,2.5,0,2,4,7,7063,789,1959,0,98002,47.6122,-121.9443,5327,21839
5801,1147024,1,3.0,5824,32391,1.5,0,0,3,7,4424,1400,1993,0,98024,47.3879,-121.5006,5471,20834
5802,1388355,2,2.5,7415,2508,2.0,0,0,4,6,6451,964,1975,0,98074,47.5718,-122.1134,3982,17322
5803,1374785,2,3.0,7881,28748,1.0,0,0,3,5,7733,148,1945,1998,98049,47.2923,-122.3937,2080,12342
5804,984332,5,2.0,4851,37634,3.0,0,1,2,10,4010,841,1903,0,98040,47.1962,-121.589,4941,31380
5805,325524,7,1.0,634,19097,1.0,0,0,3,9,300,334,1914,0,98008,47.1204,-122.0492,3581,26825
5806,987273,4,5.0,4144,34729,2.0,0,1,3,11,3926,218,1980,0,98069,47.6624,-121.4016,2214,12427
5807,1120321,6,1.5,5470,10080,2.5,0,0,3,8,5288,182,2015,0,98067,47.2379,-121.3492,4579,30350
5808,899908,5,2.0,5417,19030,1.5,0,0,2,3,4902,515,1911,0,98158,47.3544,-121.4538,4589,30563
5809,640269,7,3.0,2635,3981,1.0,0,0,3,7,2066,569,1900,0,98052,47.6382,-122.228,721,12254
5810,1466751,3,3.0,7631,19103,1.0,0,1,3,7,7434,197,1976,0,98039,47.4151,-122.1954,3127,30982
5811,708899,2,1.0,3778,36262,3.0,0,0,1,9,2381,1397,1929,0,98071,47.2523,-121.5471,1118,32256
5812,1822135,3,1.5,7796,16517,1.5,1,3,4,12,6330,1466,1973,0,98085,47.2363,-121.9647,3821,24023
5813,603534,7,2.5,1322,32277,3.0,1,0,5,3,300,1022,1999,0,98013,47.3856,-122.1426,2872,36600
5814,650966,5,3.5,3574,1453,3.0,0,0,3,3,3117,457,1905,0,98089,47.4956,-122.1473,2615,10510
5815,1177198,4,2.0,5569,39210,2.5,0,0,3,8,5457,112,1972,0,98119,47.3746,-121.807,5360,19303
5816,711574,5,2.5,3481,4634,1.0,0,0,4,8,2773,708,1949,0,98130,47.7332,-121.426,4595,19059
5817,1330182,4,3.0,6373,11973,1.5,0,0,4,11,5121,1252,1901,0,98194,47.1027,-121.7573,1350,5917
5818,316121,4,4.5,620,36130,2.5,0,0,4,5,300,320,1905,1996,98194,47.3814,-121.7557,4239,9979
5819,625694,7,2.5,2137,32476,2.5,0,1,3,7,729,1408,1974,0,98015,47.62,-121.6037,4938,18193
5820,1455782,1,1.5,7705,16826,2.5,0,0,3,7,6241,1464,1989,0,98187,47.7236,-121.5876,1771,37703
5821,1175726,7,3.0,5960,41250,2.0,0,0,3,3,4839,1121,1991,0,98018,47.3509,-121.4087,2869,29027
5822,1144768,2,4.0,5603,28471,2.0,0,0,4,8,4276,1327,1976,0,98069,47.5715,-122.3055,3279,6412
5823,367547,5,1.5,1424,24747,2.5,0,0,4,6,713,711,1937,0,98090,47.5062,-121.3184,1501,8578
5824,566494,4,2.5,1144,23267,2.0,0,0,3,8,300,844,1975,0,98030,47.2411,-122.1054,1634,12535
5825,789469,7,1.0,2532,9694,1.5,0,4,3,10,1606,926,1982,0,98078,47.5767,-122.1621,5457,39158
5826,758761,7,1.0,3261,38511,1.0,0,0,3,10,3087,174,1917,0,98133,47.2747,-121.8883,1097,30756
5827,1300682,5,3.0,7503,43416,1.5,0,1,4,5,7225,278,1918,0,98168,47.6487,-122.1828,4720,37369
5828,739081,5,2.0,2568,28481,1.0,0,0,4,11,2361,207,1927,0,98149,47.7061,-122.2205,964,17338
5829,350521,4,4.5,741,44144,2.0,0,0,3,13,300,441,1911,0,98192,47.4349,-121.3398,4875,30111
5830,1390146,6,3.5,7098,49376,1.5,0,0,3,6,5691,1407,1995,0,98107,47.1379,-122.3752,855,23464
5831,1489334,3,3.0,7606,9459,3.0,1,0,3,3,7302,304,1951,0,98008,47.6161,-121.3121,3529,23751
5832,815083,2,2.5,3168,17475,2.5,0,0,4,11,2441,727,1976,0,98006,47.4271,-121.753,1984,21703
5833,1463870,2,3.0,6946,2732,1.0,0,0,4,7,5955,991,2015,0,98090,47.1662,-121.3497,589,4465
5834,1370722,6,1.0,6215,35672,1.0,0,2,3,10,4837,1378,1986,0,98196,47.3318,-121.4231,1960,2310
5835,706888,1,4.5,1302,8119,3.0,1,4,3,9,1272,30,1999,1980,98058,47.3034,-121.7219,2008,23103
5836,1090660,6,5.0,5559,36189,3.0,0,0,3,7,5435,124,1957,0,98180,47.6085,-121.7922,4678,26212
5837,999990,1,1.5,4664,42234,2.5,0,1,3,10,4234,430,1993,0,98158,47.3968,-121.3088,5324,36616
5838,1058227,1,1.5,5748,15934,2.0,0,0,3,3,4888,860,1921,0,98185,47.5109,-121.8817,2630,9281
5839,477050,6,1.5,695,10829,1.5,0,0,3,13,300,395,2001,0,98027,47.4508,-122.2855,1128,25317
5840,712339,2,3.5,2687,32257,1.5,0,3,4,6,1373,1314,1944,0,98091,47.607,-121.3085,589,31354
5841,902541,3,3.5,4015,36882,1.5,0,0,4,7,3557,458,1961,0,98172,47.6026,-122.1118,986,2937
5842,858793,2,4.5,2830,1409,2.0,0,1,3,6,1773,1057,1941,0,98107,47.4142,-122.3951,2155,23061
5843,630892,7,4.0,2859,16848,2.5,0,0,3,8,2117,742,1966,0,98069,47.1945,-121.6397,4835,8805
5844,1052078,2,3.0,5341,35766,1.5,0,0,3,11,5001,340,1908,0,98104,47.3855,-121.9647,2464,27237
5845,746178,2,3.5,4106,2037,1.0,0,0,4,3,3268,838,1963,0,98139,47.2121,-122.0344,4081,2463
